Method;TargetClass;NbAccessedEntities;Distance_TC
com.android.internal.telephony.cat.SelectItemParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.SelectItemParams;1;0.8
com.android.internal.telephony.cat.SelectItemParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.Item;1;0.9
com.android.internal.telephony.cat.GetInputParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.Input;1;0.9375
com.android.internal.telephony.cat.GetInputParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.GetInputParams;0;1.0
com.android.internal.telephony.cat.BIPClientParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.BIPClientParams;0;1.0
com.android.internal.telephony.cat.BIPClientParams.setIcon(com.android.internal.telephony.cat.Bitmap);com.android.internal.telephony.cat.TextMessage;1;0.9090909090909091
com.android.internal.telephony.cat.CommandParamsFactory.processCommandDetails(java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.CommandParamsFactory;1;0.9523809523809523
com.android.internal.telephony.cat.CommandParamsFactory.processCommandDetails(java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.ValueParser;0;1.0
com.android.internal.telephony.cat.CommandParamsFactory.processCommandDetails(java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.CatLog;0;1.0
com.android.internal.telephony.cat.CommandParamsFactory.make(com.android.internal.telephony.cat.BerTlv);com.android.internal.telephony.cat.CommandParamsFactory;15;0.4444444444444444
com.android.internal.telephony.cat.CommandParamsFactory.make(com.android.internal.telephony.cat.BerTlv);com.android.internal.telephony.cat.BerTlv;3;0.8571428571428572
com.android.internal.telephony.cat.CommandParamsFactory.make(com.android.internal.telephony.cat.BerTlv);com.android.internal.telephony.cat.ResultException;1;0.96
com.android.internal.telephony.cat.CommandParamsFactory.make(com.android.internal.telephony.cat.BerTlv);com.android.internal.telephony.cat.CommandDetails;1;0.967741935483871
com.android.internal.telephony.cat.CommandParamsFactory.make(com.android.internal.telephony.cat.BerTlv);com.android.internal.telephony.cat.CatLog;0;1.0
com.android.internal.telephony.cat.CommandParamsFactory.setIcons(java.lang.Object);com.android.internal.telephony.cat.CommandParamsFactory;1;0.9545454545454546
com.android.internal.telephony.cat.CommandParamsFactory.setIcons(java.lang.Object);com.android.internal.telephony.cat.CommandParams;2;0.75
com.android.internal.telephony.cat.CommandParamsFactory.sendCmdParams(com.android.internal.telephony.cat.ResultCode);com.android.internal.telephony.cat.CommandParamsFactory;0;1.0
com.android.internal.telephony.cat.CommandParamsFactory.sendCmdParams(com.android.internal.telephony.cat.ResultCode);com.android.internal.telephony.cat.RilMessageDecoder;1;1.0
com.android.internal.telephony.cat.CommandParamsFactory.searchForNextTag(com.android.internal.telephony.cat.ComprehensionTlvTag, java.util.Iterator<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.ComprehensionTlv;1;0.8571428571428572
com.android.internal.telephony.cat.CommandParamsFactory.processDisplayText(com.android.internal.telephony.cat.CommandDetails, java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.CommandParamsFactory;2;0.9333333333333333
com.android.internal.telephony.cat.CommandParamsFactory.processDisplayText(com.android.internal.telephony.cat.CommandDetails, java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.IconLoader;1;1.0
com.android.internal.telephony.cat.CommandParamsFactory.processDisplayText(com.android.internal.telephony.cat.CommandDetails, java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.IconId;2;0.8333333333333334
com.android.internal.telephony.cat.CommandParamsFactory.processDisplayText(com.android.internal.telephony.cat.CommandDetails, java.util.List<com.android.internal.telephony.cat.ComprehensionTlv>);com.android.internal.telephony.cat.CommandDetails;1;0.9523809523809523
