Method;TargetClass;NbAccessedEntities;Distance_TC
org.apache.tools.ant.types.Mapper.add(org.apache.tools.ant.util.FileNameMapper);org.apache.tools.ant.util.ContainerMapper;1;0.9230769230769231
org.apache.tools.ant.types.Mapper.setClassname(java.lang.String);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.Mapper.setClassname(java.lang.String);org.apache.tools.ant.types.Mapper;1;0.9523809523809523
org.apache.tools.ant.types.Mapper.setClasspath(org.apache.tools.ant.types.Path);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.Mapper.setClasspath(org.apache.tools.ant.types.Path);org.apache.tools.ant.types.Mapper;0;1.0
org.apache.tools.ant.types.Mapper.setClasspath(org.apache.tools.ant.types.Path);org.apache.tools.ant.types.Path;1;0.96
org.apache.tools.ant.types.Mapper.createClasspath();org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.Mapper.createClasspath();org.apache.tools.ant.types.Mapper;0;1.0
org.apache.tools.ant.types.Mapper.createClasspath();org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.Mapper.createClasspath();org.apache.tools.ant.types.Path;1;0.96
org.apache.tools.ant.types.Mapper.setClasspathRef(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.DataType;2;0.9
org.apache.tools.ant.types.Mapper.setClasspathRef(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.Mapper;1;0.9545454545454546
org.apache.tools.ant.types.Mapper.setClasspathRef(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.Path;1;0.9615384615384616
org.apache.tools.ant.types.Mapper.setFrom(java.lang.String);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.Mapper.setFrom(java.lang.String);org.apache.tools.ant.types.Mapper;1;0.9523809523809523
org.apache.tools.ant.types.Mapper.setTo(java.lang.String);org.apache.tools.ant.types.DataType;2;0.8947368421052632
org.apache.tools.ant.types.Mapper.setTo(java.lang.String);org.apache.tools.ant.types.Mapper;1;0.9523809523809523
org.apache.tools.ant.types.Mapper.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.DataType;2;0.9047619047619048
org.apache.tools.ant.types.Mapper.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.Mapper;3;0.8571428571428572
org.apache.tools.ant.types.Mapper.getImplementation();org.apache.tools.ant.types.Mapper;1;0.9523809523809523
org.apache.tools.ant.types.Mapper.getImplementation();org.apache.tools.ant.types.EnumeratedAttribute;1;0.875
org.apache.tools.ant.types.Mapper.getImplementationClass();org.apache.tools.ant.types.Mapper;3;0.8695652173913043
org.apache.tools.ant.types.Mapper.getImplementationClass();org.apache.tools.ant.Project;1;0.9908256880733946
org.apache.tools.ant.types.Mapper.getImplementationClass();org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.Mapper.getRef();org.apache.tools.ant.types.DataType;1;0.9444444444444444
org.apache.tools.ant.types.Environment.setPath(org.apache.tools.ant.types.Path);org.apache.tools.ant.types.resources.BaseResourceCollectionContainer;1;0.9333333333333333
org.apache.tools.ant.types.Environment.setPath(org.apache.tools.ant.types.Path);org.apache.tools.ant.types.Environment;1;0.9
