Snapshot;Date;BugFix;Entity;Public;Code;ChangeType
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.installId();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.getListDescription();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.getShortDescription();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.getLongDescription();ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.getInstallFolder(String,SdkManager);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.sameItemAs(Package);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.preInstallHook(Archive,ITaskMonitor,String,File);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.BrokenPackage.postInstallHook(Archive,ITaskMonitor,File);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/packages/AddonPackage.java;ADDED
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;CLASS;true;com.android.sdklib.internal.repository.s.AddonPackage;ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;false;com.android.sdklib.internal.repository.s.AddonPackage.AddonPackage(SdkSource,Node,String,Map<String,String>);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;METHOD;true;com.android.sdklib.internal.repository.s.AddonPackage.create(IAndroidTarget,Properties);ADDED*
a7f789b644ff6d4603f06b19a4ed030a46168a53;2012-12-17 21:07:16 -0800;false;SOURCE_FILE;true;sdklib/src/main/java/com/android/sdklib/internal/repository/archives/ArchiveReplacement.java;ADDED
