Snapshot;Date;BugFix;Entity;Public;Code;ChangeType
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;SOURCE_FILE;true;tests/telephonytests/src/com/android/internal/telephony/mockril/MockRilTest.java;ADDED
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;CLASS;true;com.android.internal.telephony.mockril.MockRilTest;ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.mockril.MockRilTest.setUp();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.mockril.MockRilTest.tearDown();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.mockril.MockRilTest.log(String);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testProtobufSerDes();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testEchoMsg();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testGetAs();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testGetRadioState();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testSetRadioState();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testStartIncomingCallAndHangup();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.mockril.MockRilTest.testSetCallTransitionFlag();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;SOURCE_FILE;true;tests/telephonytests/src/com/android/internal/telephony/gsm/UsimServiceTableTest.java;ADDED
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;CLASS;true;com.android.internal.telephony.gsm.UsimServiceTableTest;ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimServiceTableTest.testUsimServiceTable();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;SOURCE_FILE;true;tests/telephonytests/src/com/android/internal/telephony/gsm/UsimDataDownloadTest.java;ADDED
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;CLASS;true;com.android.internal.telephony.gsm.UsimDataDownloadTest;ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadTest.setUp();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadTest.tearDown();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadTest.testDataDownloadMessage1();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadTest.testDataDownloadMessage5();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;SOURCE_FILE;true;tests/telephonytests/src/com/android/internal/telephony/gsm/UsimDataDownloadCommands.java;ADDED
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;CLASS;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands;ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadCommands.UsimDataDownloadCommands(Context);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadCommands.expectAcknowledgeGsmSms(boolean,int);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadCommands.expectAcknowledgeGsmSmsWithPdu(boolean,String);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadCommands.expectSendEnvelope(String,int,int,String);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;false;com.android.internal.telephony.gsm.UsimDataDownloadCommands.assertExpectedMethodsCalled();ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.acknowledgeLastIncomingGsmSms(boolean,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.acknowledgeIncomingGsmSmsWithPdu(boolean,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendEnvelopeWithStatus(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setSuppServiceNotifications(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPin(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPinForApp(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPuk(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPukForApp(String,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPin2(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPin2ForApp(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPuk2(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyIccPuk2ForApp(String,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.changeIccPin(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.changeIccPinForApp(String,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.changeIccPin2(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.changeIccPin2ForApp(String,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.changeBarringPassword(String,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.supplyNetworkDepersonalization(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getCurrentCalls(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getPDPContextList(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getDataCallList(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.dial(String,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.dial(String,int,UUSInfo,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getIMSI(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getIMEI(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getIMEISV(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.hangupConnection(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.hangupWaitingOrBackground(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.hangupForegroundResumeBackground(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.switchWaitingOrHoldingAndActive(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.conference(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setPreferredVoicePrivacy(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getPreferredVoicePrivacy(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.separateConnection(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.acceptCall(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.rejectCall(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.explicitCallTransfer(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getLastCallFailCause(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getLastPdpFailCause(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getLastDataCallFailCause(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setMute(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getMute(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getSignalStrength(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getVoiceRegistrationState(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getDataRegistrationState(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getOperator(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendDtmf(char,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.startDtmf(char,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.stopDtmf(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendBurstDtmf(String,int,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendSMS(String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendCdmaSms(byte,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.deleteSmsOnSim(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.deleteSmsOnRuim(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.writeSmsToSim(int,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.writeSmsToRuim(int,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setRadioPower(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.acknowledgeLastIncomingCdmaSms(boolean,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.iccIO(int,int,String,int,int,int,String,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryCLIP(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getCLIR(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setCLIR(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryCallWaiting(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setCallWaiting(boolean,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setCallForward(int,int,int,String,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryCallForwardStatus(int,int,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setNetworkSelectionModeAutomatic(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setNetworkSelectionModeManual(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getNetworkSelectionMode(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getAvailableNetworks(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getBasebandVersion(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryFacilityLock(String,String,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryFacilityLockForApp(String,String,int,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setFacilityLock(String,boolean,String,int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setFacilityLockForApp(String,boolean,String,int,String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendUSSD(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.cancelPendingUssd(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.resetRadio(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setBandMode(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryAvailableBandMode(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setPreferredNetworkType(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getPreferredNetworkType(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getNeighboringCids(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setLocationUpdates(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getSmscAddress(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setSmscAddress(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.reportSmsMemoryStatus(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.reportStkServiceIsRunning(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.invokeOemRilRequestRaw(byte,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.invokeOemRilRequestStrings(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendTerminalResponse(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendEnvelope(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.handleCallSetupRequestFromSim(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setGsmBroadcastActivation(boolean,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setGsmBroadcastConfig(SmsBroadcastConfigInfo,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getGsmBroadcastConfig(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getDeviceIdentity(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getCDMASubscription(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.sendCDMAFeatureCode(String,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setPhoneType(int);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryCdmaRoamingPreference(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setCdmaRoamingPreference(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setCdmaSubscriptionSource(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.getCdmaSubscriptionSource(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setTTYMode(int,Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.queryTTYMode(Message);ADDED*
c38bb60d867c5d61d90b7179a9ed2b2d1848124f;2012-07-11 15:41:29 -0700;false;METHOD;true;com.android.internal.telephony.gsm.UsimDataDownloadCommands.setupDataCall(String,String,String,String,String,String,String,Message);ADDED*
