Learning rate;Beta;Gamma;Dense sizes;MCC
0.0182861301971;0.0129213092419;3;[76, 30];0.28202606664388385
0.0123049312925;0.00360533588061;7;[50, 10, 6];0.2806994649100531
0.941404916745;0.0368001298174;10;[22, 21];0.2687818711745665
0.491613734589;0.698687893516;9;[17];0.26541203301667676
0.0141669054161;0.00558801812961;8;[57];0.2650474771856878
0.00717148611528;0.090734267327;5;[93, 27, 26];0.2504428706493631
0.0328727223679;0.0772734978318;3;[18, 12];0.24387686732227815
0.0207255159354;0.00381562602773;2;[68, 63, 58];0.2267466979797536
0.01187575666;0.0282299426677;10;[59];0.22574975808976672
0.0555260048781;0.316916516172;1;[57, 25, 14];0.2196369597827157
0.0109961541636;0.0387622940121;8;[44, 21];0.21708315620419108
0.00786892691596;0.00660644715218;7;[78];0.21292430192362863
0.0364482911758;0.0706036996339;2;[58, 17];0.20643757116438807
0.0616917740781;0.120321119507;1;[87, 45, 9];0.19587767707897563
0.00372465900729;0.902960738738;8;[76];0.19398884805684635
0.0730940588238;0.817140897055;3;[43];0.191946009250159
0.0102819274783;0.242288008802;10;[15, 12, 12];0.18555605031908864
0.98480447857;0.424053714036;2;[31];0.1850906089307104
0.0730304920924;0.0423070708086;1;[89];0.17199928041801296
0.490234987339;0.18150508987;1;[90];0.15788847970862604
0.00522551403133;0.0105466257713;8;[86, 30, 10];0.1560912814171507
0.0152735150551;0.0641722402343;2;[54, 8, 8];0.15016055529223432
0.00501008716505;0.117754923631;5;[68, 43];0.1496106124363345
0.0899162515749;0.881851350954;1;[12];0.14708638881727054
0.0571378710639;0.0654277576735;1;[57];0.14255567412193051
0.0162235128576;0.0121621978731;6;[20, 8];0.1420220032739175
0.00549125818553;0.0902015857727;9;[76];0.13884244044570568
0.0131042501392;0.00436856695126;3;[28, 14];0.1387299090061548
0.00422863347854;0.0339764303954;10;[50, 21, 17];0.13573556695399916
0.091135816854;0.311418448801;1;[33];0.13244493509017896
0.00899761327526;0.0190291195105;4;[39];0.13233779956405073
0.00376924764001;0.0272595700689;7;[74];0.13178758813635896
0.00797571860813;0.00824972782085;7;[52];0.12698827938359136
0.00552798117936;0.0385294231745;5;[27, 10, 8];0.12450780716197747
0.00606875239483;0.680150085252;6;[15, 8];0.12255308945429728
0.115133498897;0.581661207445;1;[88];0.11881247793616269
0.00582233079271;0.00619703242632;3;[49, 6, 4];0.11639131177963949
0.00408085366779;0.010406216313;10;[63, 17, 9];0.11587331951183052
0.0139062000984;0.0297481218561;10;[45];0.11134952823731438
0.0239974994002;0.0070735519418;5;[13];0.10763043199282145
0.00732025674977;0.267058654577;9;[63];0.10175755837625065
0.00330692799912;0.717779810789;8;[61];0.10106768611088815
0.00548811385662;0.303350187368;5;[38];0.09854500529861758
0.0037759472129;0.112525785872;10;[49, 9, 9];0.09575031988642298
0.00432916820114;0.0879385470599;2;[70];0.09210495754316254
0.0482351015637;0.00814023170107;4;[4, 4];0.09110250777095218
0.0396214378889;0.906390124945;5;[14, 10];0.08882821137215634
0.00580313187081;0.420770875955;7;[4, 4, 4];0.08746226642836517
0.0110585973982;0.00393192427449;10;[11];0.08683733512143396
0.0111354681509;0.124963612931;1;[11, 9];0.07691550872131848
0.00446869933054;0.0113820016842;8;[47, 28];0.07401498379927084
0.00546288440006;0.00768743769273;9;[50];0.07040166205919947
0.00487705578875;0.0310245682608;1;[66];0.06511105797003724
0.00737732306419;0.00399139651154;10;[15, 8];0.06024378764184124
0.0058824365179;0.0326478396129;1;[44];0.05938115121519883
0.00852196444301;0.121468990595;10;[8];0.05473954511028926
0.00426453512764;0.295272359809;2;[84, 83];0.053374782957524056
0.00559196860893;0.00610398946089;2;[74];0.04382657735495978
0.0100977973386;0.00557874035491;4;[13, 7];0.02497223241293406
0.715337480979;0.184617384327;1;[40, 16, 9];0.013071331522909383
0.294948850972;0.561508841644;4;[97, 57, 15];0.013071331522909383
0.379857291394;0.331225608129;1;[72, 58, 36];0.013071331522909383
0.983976838048;0.75685117521;5;[6, 4, 4];0.01220737310426644
0.908988616024;0.910649394493;10;[91, 66];0.01220737310426644
0.826395702064;0.836108261146;9;[16, 7, 7];0.00367698262578958
0.117075378751;0.685956403569;1;[76, 14];-0.0025805834289086465
0.274885570654;0.464661232904;3;[98, 69];-0.0029546280909416947
