NORM_NAME;NAME
com.android.internal.telephony.sip.SipPhone.getSipDomain(sipprofile);SipPhone.getSipDomain(SipProfile)
com.android.internal.telephony.sip.SipPhone.reset();SipPhone.reset()
com.android.internal.telephony.sip.SipPhone.switchWith(sipcall);SipPhone.switchWith(SipCall)
com.android.internal.telephony.sip.SipPhone.takeOver(sipcall);SipPhone.takeOver(SipCall)
com.android.internal.telephony.sip.SipPhone.getPhone();SipPhone.getPhone()
com.android.internal.telephony.sip.SipPhone.getConnections();SipPhone.getConnections()
com.android.internal.telephony.sip.SipPhone.dial(string);SipPhone.dial(String)
com.android.internal.telephony.sip.SipPhone.hangup();SipPhone.hangup()
com.android.internal.telephony.sip.SipPhone.initIncomingCall(boolean, sipaudiocall);SipPhone.initIncomingCall(SipAudioCall, boolean)
com.android.internal.telephony.sip.SipPhone.rejectCall();SipPhone.rejectCall()
com.android.internal.telephony.sip.SipPhone.acceptCall();SipPhone.acceptCall()
com.android.internal.telephony.sip.SipPhone.isSpeakerOn();SipPhone.isSpeakerOn()
com.android.internal.telephony.sip.SipPhone.setAudioGroupMode();SipPhone.setAudioGroupMode()
com.android.internal.telephony.sip.SipPhone.hold();SipPhone.hold()
com.android.internal.telephony.sip.SipPhone.unhold();SipPhone.unhold()
com.android.internal.telephony.sip.SipPhone.setMute(boolean);SipPhone.setMute(boolean)
com.android.internal.telephony.sip.SipPhone.getMute();SipPhone.getMute()
com.android.internal.telephony.sip.SipPhone.merge(sipcall);SipPhone.merge(SipCall)
com.android.internal.telephony.sip.SipPhone.add(sipconnection);SipPhone.add(SipConnection)
com.android.internal.telephony.sip.SipPhone.sendDtmf(char);SipPhone.sendDtmf(char)
com.android.internal.telephony.sip.SipPhone.convertDtmf(char);SipPhone.convertDtmf(char)
com.android.internal.telephony.sip.SipPhone.setState(state);SipPhone.setState(State)
com.android.internal.telephony.sip.SipPhone.onConnectionStateChanged(sipconnection);SipPhone.onConnectionStateChanged(SipConnection)
com.android.internal.telephony.sip.SipPhone.onConnectionEnded(sipconnection);SipPhone.onConnectionEnded(SipConnection)
com.android.internal.telephony.sip.SipPhone.getAudioGroup();SipPhone.getAudioGroup()
com.android.internal.telephony.sip.SipPhone.onCallEnded(disconnectcause);SipPhone.onCallEnded(DisconnectCause)
com.android.internal.telephony.sip.SipPhone.onCallEstablished(sipaudiocall);SipPhone.onCallEstablished(SipAudioCall)
com.android.internal.telephony.sip.SipPhone.onCallHeld(sipaudiocall);SipPhone.onCallHeld(SipAudioCall)
com.android.internal.telephony.sip.SipPhone.onChanged(sipaudiocall);SipPhone.onChanged(SipAudioCall)
com.android.internal.telephony.sip.SipPhone.onError(disconnectcause);SipPhone.onError(DisconnectCause)
com.android.internal.telephony.sip.SipPhone.getCnapName();SipPhone.getCnapName()
com.android.internal.telephony.sip.SipPhone.getNumberPresentation();SipPhone.getNumberPresentation()
com.android.internal.telephony.sip.SipPhone.initIncomingCall(call, sipaudiocall);SipPhone.initIncomingCall(SipAudioCall, Call)
com.android.internal.telephony.sip.SipPhone.acceptCall();SipPhone.acceptCall()
com.android.internal.telephony.sip.SipPhone.changeOwner(sipcall);SipPhone.changeOwner(SipCall)
com.android.internal.telephony.sip.SipPhone.getAudioGroup();SipPhone.getAudioGroup()
com.android.internal.telephony.sip.SipPhone.dial();SipPhone.dial()
com.android.internal.telephony.sip.SipPhone.hold();SipPhone.hold()
com.android.internal.telephony.sip.SipPhone.unhold(audiogroup);SipPhone.unhold(AudioGroup)
com.android.internal.telephony.sip.SipPhone.setMute(boolean);SipPhone.setMute(boolean)
com.android.internal.telephony.sip.SipPhone.getMute();SipPhone.getMute()
com.android.internal.telephony.sip.SipPhone.setState(call);SipPhone.setState(Call)
com.android.internal.telephony.sip.SipPhone.getState();SipPhone.getState()
com.android.internal.telephony.sip.SipPhone.isIncoming();SipPhone.isIncoming()
com.android.internal.telephony.sip.SipPhone.getAddress();SipPhone.getAddress()
com.android.internal.telephony.sip.SipPhone.getCall();SipPhone.getCall()
com.android.internal.telephony.sip.SipPhone.getPhone();SipPhone.getPhone()
com.android.internal.telephony.sip.SipPhone.hangup();SipPhone.hangup()
com.android.internal.telephony.sip.SipPhone.separate();SipPhone.separate()
com.android.internal.telephony.sip.SipPhone.getCallStateFrom(sipaudiocall);SipPhone.getCallStateFrom(SipAudioCall)
com.android.internal.telephony.sip.SipPhone.onCallEnded(connection);SipPhone.onCallEnded(Connection)
com.android.internal.telephony.sip.SipPhone.onError(connection);SipPhone.onError(Connection)
com.android.internal.telephony.sip.SipPhone.onCallEnded(sipaudiocall);SipPhone.onCallEnded(SipAudioCall)
com.android.internal.telephony.sip.SipPhone.onCallBusy(sipaudiocall);SipPhone.onCallBusy(SipAudioCall)
com.android.internal.telephony.sip.SipPhone.onError(int, sipaudiocall, string);SipPhone.onError(SipAudioCall, int, String)
com.android.internal.telephony.sip.SipPhoneFactory.makePhone(context, phonenotifier, string);SipPhoneFactory.makePhone(String, Context, PhoneNotifier)
com.android.internal.telephony.sip.SipCallBase.setState(state);SipCallBase.setState(State)
com.android.internal.telephony.sip.SipCallBase.getConnections();SipCallBase.getConnections()
com.android.internal.telephony.sip.SipCallBase.isMultiparty();SipCallBase.isMultiparty()
com.android.internal.telephony.sip.SipCallBase.toString();SipCallBase.toString()
com.android.internal.telephony.sip.SipCallBase.clearDisconnected();SipCallBase.clearDisconnected()
com.android.internal.telephony.uicc.IsimUiccRecords.dispose();IsimUiccRecords.dispose()
com.android.internal.telephony.uicc.IsimUiccRecords.handleMessage(message);IsimUiccRecords.handleMessage(Message)
com.android.internal.telephony.uicc.IsimUiccRecords.fetchIsimRecords();IsimUiccRecords.fetchIsimRecords()
com.android.internal.telephony.uicc.IsimUiccRecords.resetRecords();IsimUiccRecords.resetRecords()
com.android.internal.telephony.uicc.IsimUiccRecords.getEfName();IsimUiccRecords.getEfName()
com.android.internal.telephony.uicc.IsimUiccRecords.onRecordLoaded(asyncresult);IsimUiccRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.IsimUiccRecords.getEfName();IsimUiccRecords.getEfName()
com.android.internal.telephony.uicc.IsimUiccRecords.onRecordLoaded(asyncresult);IsimUiccRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.IsimUiccRecords.getEfName();IsimUiccRecords.getEfName()
com.android.internal.telephony.uicc.IsimUiccRecords.onRecordLoaded(asyncresult);IsimUiccRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.IsimUiccRecords.isimTlvToString(byte);IsimUiccRecords.isimTlvToString(byte)
com.android.internal.telephony.uicc.IsimUiccRecords.onRecordLoaded();IsimUiccRecords.onRecordLoaded()
com.android.internal.telephony.uicc.IsimUiccRecords.onAllRecordsLoaded();IsimUiccRecords.onAllRecordsLoaded()
com.android.internal.telephony.uicc.IsimUiccRecords.getIsimImpi();IsimUiccRecords.getIsimImpi()
com.android.internal.telephony.uicc.IsimUiccRecords.getIsimDomain();IsimUiccRecords.getIsimDomain()
com.android.internal.telephony.uicc.IsimUiccRecords.getIsimImpu();IsimUiccRecords.getIsimImpu()
com.android.internal.telephony.uicc.IsimUiccRecords.getDisplayRule(string);IsimUiccRecords.getDisplayRule(String)
com.android.internal.telephony.uicc.IsimUiccRecords.onReady();IsimUiccRecords.onReady()
com.android.internal.telephony.uicc.IsimUiccRecords.onRefresh(boolean, int);IsimUiccRecords.onRefresh(boolean, int)
com.android.internal.telephony.uicc.IsimUiccRecords.setVoiceMailNumber(message, string, string);IsimUiccRecords.setVoiceMailNumber(String, String, Message)
com.android.internal.telephony.uicc.IsimUiccRecords.setVoiceMessageWaiting(int, int);IsimUiccRecords.setVoiceMessageWaiting(int, int)
com.android.internal.telephony.uicc.IsimUiccRecords.log(string);IsimUiccRecords.log(String)
com.android.internal.telephony.uicc.IsimUiccRecords.loge(string);IsimUiccRecords.loge(String)
com.android.internal.telephony.uicc.IsimUiccRecords.dump(filedescriptor, printwriter, string);IsimUiccRecords.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.uicc.IccCardProxy.dispose();IccCardProxy.dispose()
com.android.internal.telephony.uicc.IccCardProxy.setVoiceRadioTech(int);IccCardProxy.setVoiceRadioTech(int)
com.android.internal.telephony.uicc.IccCardProxy.updateQuietMode();IccCardProxy.updateQuietMode()
com.android.internal.telephony.uicc.IccCardProxy.handleMessage(message);IccCardProxy.handleMessage(Message)
com.android.internal.telephony.uicc.IccCardProxy.updateIccAvailability();IccCardProxy.updateIccAvailability()
com.android.internal.telephony.uicc.IccCardProxy.updateExternalState();IccCardProxy.updateExternalState()
com.android.internal.telephony.uicc.IccCardProxy.registerUiccCardEvents();IccCardProxy.registerUiccCardEvents()
com.android.internal.telephony.uicc.IccCardProxy.unregisterUiccCardEvents();IccCardProxy.unregisterUiccCardEvents()
com.android.internal.telephony.uicc.IccCardProxy.broadcastIccStateChangedIntent(string, string);IccCardProxy.broadcastIccStateChangedIntent(String, String)
com.android.internal.telephony.uicc.IccCardProxy.processLockedState();IccCardProxy.processLockedState()
com.android.internal.telephony.uicc.IccCardProxy.setExternalState(boolean, state);IccCardProxy.setExternalState(State, boolean)
com.android.internal.telephony.uicc.IccCardProxy.setExternalState(state);IccCardProxy.setExternalState(State)
com.android.internal.telephony.uicc.IccCardProxy.getIccRecordsLoaded();IccCardProxy.getIccRecordsLoaded()
com.android.internal.telephony.uicc.IccCardProxy.getIccStateIntentString(state);IccCardProxy.getIccStateIntentString(State)
com.android.internal.telephony.uicc.IccCardProxy.getIccStateReason(state);IccCardProxy.getIccStateReason(State)
com.android.internal.telephony.uicc.IccCardProxy.getState();IccCardProxy.getState()
com.android.internal.telephony.uicc.IccCardProxy.getIccRecords();IccCardProxy.getIccRecords()
com.android.internal.telephony.uicc.IccCardProxy.getIccFileHandler();IccCardProxy.getIccFileHandler()
com.android.internal.telephony.uicc.IccCardProxy.registerForAbsent(handler, int, object);IccCardProxy.registerForAbsent(Handler, int, Object)
com.android.internal.telephony.uicc.IccCardProxy.unregisterForAbsent(handler);IccCardProxy.unregisterForAbsent(Handler)
com.android.internal.telephony.uicc.IccCardProxy.registerForNetworkLocked(handler, int, object);IccCardProxy.registerForNetworkLocked(Handler, int, Object)
com.android.internal.telephony.uicc.IccCardProxy.unregisterForNetworkLocked(handler);IccCardProxy.unregisterForNetworkLocked(Handler)
com.android.internal.telephony.uicc.IccCardProxy.registerForLocked(handler, int, object);IccCardProxy.registerForLocked(Handler, int, Object)
com.android.internal.telephony.uicc.IccCardProxy.unregisterForLocked(handler);IccCardProxy.unregisterForLocked(Handler)
com.android.internal.telephony.uicc.IccCardProxy.supplyPin(message, string);IccCardProxy.supplyPin(String, Message)
com.android.internal.telephony.uicc.IccCardProxy.supplyPuk(message, string, string);IccCardProxy.supplyPuk(String, String, Message)
com.android.internal.telephony.uicc.IccCardProxy.supplyPin2(message, string);IccCardProxy.supplyPin2(String, Message)
com.android.internal.telephony.uicc.IccCardProxy.supplyPuk2(message, string, string);IccCardProxy.supplyPuk2(String, String, Message)
com.android.internal.telephony.uicc.IccCardProxy.supplyNetworkDepersonalization(message, string);IccCardProxy.supplyNetworkDepersonalization(String, Message)
com.android.internal.telephony.uicc.IccCardProxy.getIccLockEnabled();IccCardProxy.getIccLockEnabled()
com.android.internal.telephony.uicc.IccCardProxy.getIccFdnEnabled();IccCardProxy.getIccFdnEnabled()
com.android.internal.telephony.uicc.IccCardProxy.setIccLockEnabled(boolean, message, string);IccCardProxy.setIccLockEnabled(boolean, String, Message)
com.android.internal.telephony.uicc.IccCardProxy.setIccFdnEnabled(boolean, message, string);IccCardProxy.setIccFdnEnabled(boolean, String, Message)
com.android.internal.telephony.uicc.IccCardProxy.changeIccLockPassword(message, string, string);IccCardProxy.changeIccLockPassword(String, String, Message)
com.android.internal.telephony.uicc.IccCardProxy.changeIccFdnPassword(message, string, string);IccCardProxy.changeIccFdnPassword(String, String, Message)
com.android.internal.telephony.uicc.IccCardProxy.getServiceProviderName();IccCardProxy.getServiceProviderName()
com.android.internal.telephony.uicc.IccCardProxy.isApplicationOnIcc(icccardapplicationstatus);IccCardProxy.isApplicationOnIcc(IccCardApplicationStatus)
com.android.internal.telephony.uicc.IccCardProxy.hasIccCard();IccCardProxy.hasIccCard()
com.android.internal.telephony.uicc.IccCardProxy.log(string);IccCardProxy.log(String)
com.android.internal.telephony.uicc.IccCardProxy.loge(string);IccCardProxy.loge(String)
com.android.internal.telephony.uicc.IccCardProxy.dump(filedescriptor, printwriter, string);IccCardProxy.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.uicc.IccFileHandler.dispose();IccFileHandler.dispose()
com.android.internal.telephony.uicc.IccFileHandler.loadEFLinearFixed(int, int, message);IccFileHandler.loadEFLinearFixed(int, int, Message)
com.android.internal.telephony.uicc.IccFileHandler.loadEFImgLinearFixed(int, message);IccFileHandler.loadEFImgLinearFixed(int, Message)
com.android.internal.telephony.uicc.IccFileHandler.getEFLinearRecordSize(int, message);IccFileHandler.getEFLinearRecordSize(int, Message)
com.android.internal.telephony.uicc.IccFileHandler.loadEFLinearFixedAll(int, message);IccFileHandler.loadEFLinearFixedAll(int, Message)
com.android.internal.telephony.uicc.IccFileHandler.loadEFTransparent(int, message);IccFileHandler.loadEFTransparent(int, Message)
com.android.internal.telephony.uicc.IccFileHandler.loadEFTransparent(int, int, message);IccFileHandler.loadEFTransparent(int, int, Message)
com.android.internal.telephony.uicc.IccFileHandler.loadEFImgTransparent(int, int, int, int, message);IccFileHandler.loadEFImgTransparent(int, int, int, int, Message)
com.android.internal.telephony.uicc.IccFileHandler.updateEFLinearFixed(byte, int, int, message, string);IccFileHandler.updateEFLinearFixed(int, int, byte, String, Message)
com.android.internal.telephony.uicc.IccFileHandler.updateEFTransparent(byte, int, message);IccFileHandler.updateEFTransparent(int, byte, Message)
com.android.internal.telephony.uicc.IccFileHandler.sendResult(message, object, throwable);IccFileHandler.sendResult(Message, Object, Throwable)
com.android.internal.telephony.uicc.IccFileHandler.handleMessage(message);IccFileHandler.handleMessage(Message)
com.android.internal.telephony.uicc.IccFileHandler.getCommonIccEFPath(int);IccFileHandler.getCommonIccEFPath(int)
com.android.internal.telephony.uicc.IccFileHandler.getEFPath(int);IccFileHandler.getEFPath(int)
com.android.internal.telephony.uicc.IccFileHandler.logd(string);IccFileHandler.logd(String)
com.android.internal.telephony.uicc.IccFileHandler.loge(string);IccFileHandler.loge(String)
com.android.internal.telephony.uicc.SIMFileHandler.getEFPath(int);SIMFileHandler.getEFPath(int)
com.android.internal.telephony.uicc.SIMFileHandler.logd(string);SIMFileHandler.logd(String)
com.android.internal.telephony.uicc.SIMFileHandler.loge(string);SIMFileHandler.loge(String)
com.android.internal.telephony.uicc.SpnOverride.containsCarrier(string);SpnOverride.containsCarrier(String)
com.android.internal.telephony.uicc.SpnOverride.getSpn(string);SpnOverride.getSpn(String)
com.android.internal.telephony.uicc.SpnOverride.loadSpnOverrides();SpnOverride.loadSpnOverrides()
com.android.internal.telephony.uicc.RuimRecords.dispose();RuimRecords.dispose()
com.android.internal.telephony.uicc.RuimRecords.finalize();RuimRecords.finalize()
com.android.internal.telephony.uicc.RuimRecords.resetRecords();RuimRecords.resetRecords()
com.android.internal.telephony.uicc.RuimRecords.getIMSI();RuimRecords.getIMSI()
com.android.internal.telephony.uicc.RuimRecords.getMdnNumber();RuimRecords.getMdnNumber()
com.android.internal.telephony.uicc.RuimRecords.getCdmaMin();RuimRecords.getCdmaMin()
com.android.internal.telephony.uicc.RuimRecords.getPrlVersion();RuimRecords.getPrlVersion()
com.android.internal.telephony.uicc.RuimRecords.setVoiceMailNumber(message, string, string);RuimRecords.setVoiceMailNumber(String, String, Message)
com.android.internal.telephony.uicc.RuimRecords.onRefresh(boolean, int);RuimRecords.onRefresh(boolean, int)
com.android.internal.telephony.uicc.RuimRecords.adjstMinDigits(int);RuimRecords.adjstMinDigits(int)
com.android.internal.telephony.uicc.RuimRecords.getRUIMOperatorNumeric();RuimRecords.getRUIMOperatorNumeric()
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.getEfName();RuimRecords.getEfName()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded(asyncresult);RuimRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.onGetCSimEprlDone(asyncresult);RuimRecords.onGetCSimEprlDone(AsyncResult)
com.android.internal.telephony.uicc.RuimRecords.handleMessage(message);RuimRecords.handleMessage(Message)
com.android.internal.telephony.uicc.RuimRecords.findBestLanguage(byte);RuimRecords.findBestLanguage(byte)
com.android.internal.telephony.uicc.RuimRecords.setLocaleFromCsim();RuimRecords.setLocaleFromCsim()
com.android.internal.telephony.uicc.RuimRecords.onRecordLoaded();RuimRecords.onRecordLoaded()
com.android.internal.telephony.uicc.RuimRecords.onAllRecordsLoaded();RuimRecords.onAllRecordsLoaded()
com.android.internal.telephony.uicc.RuimRecords.onReady();RuimRecords.onReady()
com.android.internal.telephony.uicc.RuimRecords.fetchRuimRecords();RuimRecords.fetchRuimRecords()
com.android.internal.telephony.uicc.RuimRecords.getDisplayRule(string);RuimRecords.getDisplayRule(String)
com.android.internal.telephony.uicc.RuimRecords.isProvisioned();RuimRecords.isProvisioned()
com.android.internal.telephony.uicc.RuimRecords.setVoiceMessageWaiting(int, int);RuimRecords.setVoiceMessageWaiting(int, int)
com.android.internal.telephony.uicc.RuimRecords.handleRuimRefresh(iccrefreshresponse);RuimRecords.handleRuimRefresh(IccRefreshResponse)
com.android.internal.telephony.uicc.RuimRecords.getMdn();RuimRecords.getMdn()
com.android.internal.telephony.uicc.RuimRecords.getMin();RuimRecords.getMin()
com.android.internal.telephony.uicc.RuimRecords.getSid();RuimRecords.getSid()
com.android.internal.telephony.uicc.RuimRecords.getNid();RuimRecords.getNid()
com.android.internal.telephony.uicc.RuimRecords.getCsimSpnDisplayCondition();RuimRecords.getCsimSpnDisplayCondition()
com.android.internal.telephony.uicc.RuimRecords.log(string);RuimRecords.log(String)
com.android.internal.telephony.uicc.RuimRecords.loge(string);RuimRecords.loge(String)
com.android.internal.telephony.uicc.RuimRecords.dump(filedescriptor, printwriter, string);RuimRecords.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.uicc.IsimFileHandler.getEFPath(int);IsimFileHandler.getEFPath(int)
com.android.internal.telephony.uicc.IsimFileHandler.logd(string);IsimFileHandler.logd(String)
com.android.internal.telephony.uicc.IsimFileHandler.loge(string);IsimFileHandler.loge(String)
com.android.internal.telephony.uicc.UiccCardApplication.update(commandsinterface, context, icccardapplicationstatus);UiccCardApplication.update(IccCardApplicationStatus, Context, CommandsInterface)
com.android.internal.telephony.uicc.UiccCardApplication.dispose();UiccCardApplication.dispose()
com.android.internal.telephony.uicc.UiccCardApplication.createIccRecords(apptype, commandsinterface, context);UiccCardApplication.createIccRecords(AppType, Context, CommandsInterface)
com.android.internal.telephony.uicc.UiccCardApplication.createIccFileHandler(apptype);UiccCardApplication.createIccFileHandler(AppType)
com.android.internal.telephony.uicc.UiccCardApplication.queryFdn();UiccCardApplication.queryFdn()
com.android.internal.telephony.uicc.UiccCardApplication.onQueryFdnEnabled(asyncresult);UiccCardApplication.onQueryFdnEnabled(AsyncResult)
com.android.internal.telephony.uicc.UiccCardApplication.onChangeFdnDone(asyncresult);UiccCardApplication.onChangeFdnDone(AsyncResult)
com.android.internal.telephony.uicc.UiccCardApplication.queryPin1State();UiccCardApplication.queryPin1State()
com.android.internal.telephony.uicc.UiccCardApplication.onQueryFacilityLock(asyncresult);UiccCardApplication.onQueryFacilityLock(AsyncResult)
com.android.internal.telephony.uicc.UiccCardApplication.onChangeFacilityLock(asyncresult);UiccCardApplication.onChangeFacilityLock(AsyncResult)
com.android.internal.telephony.uicc.UiccCardApplication.handleMessage(message);UiccCardApplication.handleMessage(Message)
com.android.internal.telephony.uicc.UiccCardApplication.registerForReady(handler, int, object);UiccCardApplication.registerForReady(Handler, int, Object)
com.android.internal.telephony.uicc.UiccCardApplication.unregisterForReady(handler);UiccCardApplication.unregisterForReady(Handler)
com.android.internal.telephony.uicc.UiccCardApplication.registerForLocked(handler, int, object);UiccCardApplication.registerForLocked(Handler, int, Object)
com.android.internal.telephony.uicc.UiccCardApplication.unregisterForLocked(handler);UiccCardApplication.unregisterForLocked(Handler)
com.android.internal.telephony.uicc.UiccCardApplication.registerForNetworkLocked(handler, int, object);UiccCardApplication.registerForNetworkLocked(Handler, int, Object)
com.android.internal.telephony.uicc.UiccCardApplication.unregisterForNetworkLocked(handler);UiccCardApplication.unregisterForNetworkLocked(Handler)
com.android.internal.telephony.uicc.UiccCardApplication.notifyReadyRegistrantsIfNeeded(registrant);UiccCardApplication.notifyReadyRegistrantsIfNeeded(Registrant)
com.android.internal.telephony.uicc.UiccCardApplication.notifyPinLockedRegistrantsIfNeeded(registrant);UiccCardApplication.notifyPinLockedRegistrantsIfNeeded(Registrant)
com.android.internal.telephony.uicc.UiccCardApplication.notifyNetworkLockedRegistrantsIfNeeded(registrant);UiccCardApplication.notifyNetworkLockedRegistrantsIfNeeded(Registrant)
com.android.internal.telephony.uicc.UiccCardApplication.getState();UiccCardApplication.getState()
com.android.internal.telephony.uicc.UiccCardApplication.getType();UiccCardApplication.getType()
com.android.internal.telephony.uicc.UiccCardApplication.getPersoSubState();UiccCardApplication.getPersoSubState()
com.android.internal.telephony.uicc.UiccCardApplication.getAid();UiccCardApplication.getAid()
com.android.internal.telephony.uicc.UiccCardApplication.getPin1State();UiccCardApplication.getPin1State()
com.android.internal.telephony.uicc.UiccCardApplication.getIccFileHandler();UiccCardApplication.getIccFileHandler()
com.android.internal.telephony.uicc.UiccCardApplication.getIccRecords();UiccCardApplication.getIccRecords()
com.android.internal.telephony.uicc.UiccCardApplication.supplyPin(message, string);UiccCardApplication.supplyPin(String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.supplyPuk(message, string, string);UiccCardApplication.supplyPuk(String, String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.supplyPin2(message, string);UiccCardApplication.supplyPin2(String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.supplyPuk2(message, string, string);UiccCardApplication.supplyPuk2(String, String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.supplyNetworkDepersonalization(message, string);UiccCardApplication.supplyNetworkDepersonalization(String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.getIccLockEnabled();UiccCardApplication.getIccLockEnabled()
com.android.internal.telephony.uicc.UiccCardApplication.getIccFdnEnabled();UiccCardApplication.getIccFdnEnabled()
com.android.internal.telephony.uicc.UiccCardApplication.setIccLockEnabled(boolean, message, string);UiccCardApplication.setIccLockEnabled(boolean, String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.setIccFdnEnabled(boolean, message, string);UiccCardApplication.setIccFdnEnabled(boolean, String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.changeIccLockPassword(message, string, string);UiccCardApplication.changeIccLockPassword(String, String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.changeIccFdnPassword(message, string, string);UiccCardApplication.changeIccFdnPassword(String, String, Message)
com.android.internal.telephony.uicc.UiccCardApplication.log(string);UiccCardApplication.log(String)
com.android.internal.telephony.uicc.UiccCardApplication.loge(string);UiccCardApplication.loge(String)
com.android.internal.telephony.uicc.UiccCardApplication.dump(filedescriptor, printwriter, string);UiccCardApplication.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.uicc.UsimFileHandler.getEFPath(int);UsimFileHandler.getEFPath(int)
com.android.internal.telephony.uicc.UsimFileHandler.logd(string);UsimFileHandler.logd(String)
com.android.internal.telephony.uicc.UsimFileHandler.loge(string);UsimFileHandler.loge(String)
com.android.internal.telephony.uicc.UiccController.make(commandsinterface, context);UiccController.make(Context, CommandsInterface)
com.android.internal.telephony.uicc.UiccController.getInstance();UiccController.getInstance()
com.android.internal.telephony.uicc.UiccController.getUiccCard();UiccController.getUiccCard()
com.android.internal.telephony.uicc.UiccController.getUiccCardApplication(int);UiccController.getUiccCardApplication(int)
com.android.internal.telephony.uicc.UiccController.getIccRecords(int);UiccController.getIccRecords(int)
com.android.internal.telephony.uicc.UiccController.getIccFileHandler(int);UiccController.getIccFileHandler(int)
com.android.internal.telephony.uicc.UiccController.registerForIccChanged(handler, int, object);UiccController.registerForIccChanged(Handler, int, Object)
com.android.internal.telephony.uicc.UiccController.unregisterForIccChanged(handler);UiccController.unregisterForIccChanged(Handler)
com.android.internal.telephony.uicc.UiccController.handleMessage(message);UiccController.handleMessage(Message)
com.android.internal.telephony.uicc.UiccController.onGetIccCardStatusDone(asyncresult);UiccController.onGetIccCardStatusDone(AsyncResult)
com.android.internal.telephony.uicc.UiccController.log(string);UiccController.log(String)
com.android.internal.telephony.uicc.UiccController.dump(filedescriptor, printwriter, string);UiccController.dump(FileDescriptor, PrintWriter, String)
com.android.internal.telephony.uicc.IccIoResult.toString();IccIoResult.toString()
com.android.internal.telephony.uicc.IccIoResult.success();IccIoResult.success()
com.android.internal.telephony.uicc.IccIoResult.getException();IccIoResult.getException()
com.android.internal.telephony.uicc.IccRecords.getEfName();IccRecords.getEfName()
com.android.internal.telephony.uicc.IccRecords.onRecordLoaded(asyncresult);IccRecords.onRecordLoaded(AsyncResult)
com.android.internal.telephony.uicc.IccRecords.dispose();IccRecords.dispose()
com.android.internal.telephony.uicc.IccRecords.onReady();IccRecords.onReady()
com.android.internal.telephony.uicc.IccRecords.getAdnCache();IccRecords.getAdnCache()
com.android.internal.telephony.uicc.IccRecords.registerForRecordsLoaded(handler, int, object);IccRecords.registerForRecordsLoaded(Handler, int, Object)
com.android.internal.telephony.uicc.IccRecords.unregisterForRecordsLoaded(handler);IccRecords.unregisterForRecordsLoaded(Handler)
com.android.internal.telephony.uicc.IccRecords.registerForImsiReady(handler, int, object);IccRecords.registerForImsiReady(Handler, int, Object)
com.android.internal.telephony.uicc.IccRecords.unregisterForImsiReady(handler);IccRecords.unregisterForImsiReady(Handler)
com.android.internal.telephony.uicc.IccRecords.registerForRecordsEvents(handler, int, object);IccRecords.registerForRecordsEvents(Handler, int, Object)
com.android.internal.telephony.uicc.IccRecords.unregisterForRecordsEvents(handler);IccRecords.unregisterForRecordsEvents(Handler)
com.android.internal.telephony.uicc.IccRecords.registerForNewSms(handler, int, object);IccRecords.registerForNewSms(Handler, int, Object)
com.android.internal.telephony.uicc.IccRecords.unregisterForNewSms(handler);IccRecords.unregisterForNewSms(Handler)
