Snapshot;Date;Directory;Code;ChangeType
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/modify;com.hp.hpl.jena.sdb.test.modify.TestSPARQLUpdate;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/modify;com.hp.hpl.jena.sdb.test.modify.TestSPARQLUpdateMgt;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateBase;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateDB2Hash;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateDB2Index;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateDerbyHash;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateDerbyIndex;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateHSQLHash;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateHSQLIndex;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateMySQLHash;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/update;com.hp.hpl.jena.sdb.test.update.TestStoreUpdateMySQLIndex;D
