Snapshot;Date;Directory;Code;ChangeType
cd07c4174f4ed9bcc5965a27e71d2da7b547e92e;12 Oct 2000;src/java/org/apache/velocity/runtime/visitor;org.apache.velocity.runtime.visitor.BaseVisitor;M
13113e8a18e841caa135462b09a0e5405117193b;12 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
42eb737e300a5214a3544e62c2046df830f90592;12 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.TemplateNodeView;M
43023e827d6854a17ee7707ce38f53e669c54c2e;12 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.Introspector;M
c5aa322ac96eda5e28ae57dfde665c513e7da079;12 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ArrayIterator;M
d28ddf57e1b29abdcc7b6f0e310da29c6ac6d6d1;12 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ArrayEnumerator;D
d28ddf57e1b29abdcc7b6f0e310da29c6ac6d6d1;12 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ArrayIterator;A
a74325af3adfc63e75e4deff6ba01d211e46af9d;12 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Context;M
1d24a4c69f42ab13920f5eec4ce1811b291d7517;12 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
47ea616628921b9d975200e9fd159a31886c324c;11 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
47ea616628921b9d975200e9fd159a31886c324c;11 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
f8e30921bf987f2c8758dfd8c38b0683eed6457f;11 Oct 2000;src/java/org/apache/velocity/runtime/parser;src/java/org/apache/velocity/runtime/parser/Parser.java;M
f8e30921bf987f2c8758dfd8c38b0683eed6457f;11 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserConstants;M
f8e30921bf987f2c8758dfd8c38b0683eed6457f;11 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ParserTokenManager;M
2181e3f8263b762524fdfc82c676b4d3de16eb97;11 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.VelocityTest;A
2181e3f8263b762524fdfc82c676b4d3de16eb97;11 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.VelocityTestSuite;A
551ce0a7d7d60a5ff858cbc7eefba63982d773e3;10 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTText;M
815ffcda836e3d867d07e1f99bdf9afebf61df84;10 Oct 2000;src/java/org/apache/velocity/runtime/loader;org.apache.velocity.runtime.loader.FileTemplateLoader;M
9d60654517dd5e0feb8352be7c4be4d4c449d3f2;9 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
77c681edb6e8151604f29c6dbf956ee59500947f;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTIdentifier;M
77c681edb6e8151604f29c6dbf956ee59500947f;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTMethod;M
77c681edb6e8151604f29c6dbf956ee59500947f;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTReference;M
77c681edb6e8151604f29c6dbf956ee59500947f;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.Node;M
77c681edb6e8151604f29c6dbf956ee59500947f;9 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.SimpleNode;M
f1e2cc9d4a08df383af55d1fc3ed854f54c7c670;9 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.Configurations;A
f1e2cc9d4a08df383af55d1fc3ed854f54c7c670;9 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ConfigurationsRepository;A
1cd2826a42f054215b857b6b152a82608b1b2b5d;9 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ExtendedProperties;A
a588e499b1d81f9d0289495fea5627f6763ee32b;9 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
3f953212e5d105e871fce1ad8cb2ea6488ec594c;9 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
da132eef4d6a1472bd79bc4a0cc0789abc8b474e;9 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
b36bfd027231bd93d8d218aa60683c2ec3ea4a42;9 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
9dac4a8561646ecfb35eaae713cb7ec855b7754b;9 Oct 2000;src/java/org/apache/velocity/runtime/loader;org.apache.velocity.runtime.loader.FileTemplateLoader;M
d141557d7ffeaf384ef397607cc7fe16e9d0cb86;9 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
14a2797a31b76744a1487ce3fd1b6ae94e7b7daa;9 Oct 2000;src/java/org/apache/velocity/runtime/loader;org.apache.velocity.runtime.loader.FileTemplateLoader;M
94395ece0d23fc03de1fdd38a87a03173e5365ff;9 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
c0c803830197ecf8f22deb797343d69f79754afc;9 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.Introspector;A
46b09b750833c1c2936c0d1bdbfc1877e1ad8b24;9 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
46b09b750833c1c2936c0d1bdbfc1877e1ad8b24;9 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
