CommitNumber;Entity;Method;Change
3f7418596eadce7379c9e5a0c7a83c16c0499b35;METHOD;org.apache.tools.ant.ProjectHelper.configureProject(Project,File);MODIFIED
3f7418596eadce7379c9e5a0c7a83c16c0499b35;METHOD;org.apache.tools.ant.taskdefs.optional.Script.execute();MODIFIED
e0be76a09859ec587bc31be649aae7313c6e3c54;METHOD;org.apache.tools.ant.taskdefs.optional.RenameExtensions.execute();MODIFIED
4ea29b720852395f21b288d43defa103b9c983c8;METHOD;org.apache.tools.ant.taskdefs.Ant.execute();MODIFIED
c58769cd63c3a5803f54021069479bd5c324c34b;METHOD;org.apache.tools.ant.taskdefs.Java.execute();MODIFIED
c58769cd63c3a5803f54021069479bd5c324c34b;METHOD;org.apache.tools.ant.taskdefs.Java.tokenize(String);MODIFIED
84715ed7a00918a0672e9ca9971b5d875566b0f0;METHOD;org.apache.tools.ant.ProjectHelper.configureProject(Project,File);MODIFIED
84715ed7a00918a0672e9ca9971b5d875566b0f0;METHOD;org.apache.tools.ant.ProjectHelper.configureTasks(Project,Target,Element);MODIFIED
84715ed7a00918a0672e9ca9971b5d875566b0f0;METHOD;org.apache.tools.ant.ProjectHelper.processNestedProperties(Project,Object,Element);MODIFIED
fee142b12e4b92d8a9bd0dd9cbb721fb52fe2897;METHOD;org.apache.tools.ant.taskdefs.Available.setFile(String);MODIFIED
f8da175df4f2531246b218ffaf303fe97445a610;METHOD;org.apache.tools.ant.Project.resolveFile(String);MODIFIED
8fdd6bb5504c721c12711e199faecd4adcb9b841;METHOD;org.apache.tools.ant.taskdefs.Exec.run(String);MODIFIED
8fdd6bb5504c721c12711e199faecd4adcb9b841;METHOD;org.apache.tools.ant.taskdefs.Exec.setDir(String);MODIFIED
6a120b31aa3e1c7ebc3e36551c2db930e23052bd;METHOD;org.apache.tools.ant.ProjectHelper.configureProject(Project,Element);MODIFIED
7a238de0e46a406402334ff62a3b517822cccc39;METHOD;org.apache.tools.ant.Project.Project(PrintStream,int);MODIFIED
c50e1fe0cbe8fdf69ae6d892211c717bcd63c97d;METHOD;org.apache.tools.ant.Main.main(String);MODIFIED
c50e1fe0cbe8fdf69ae6d892211c717bcd63c97d;METHOD;org.apache.tools.ant.Main.runBuild();MODIFIED
c50e1fe0cbe8fdf69ae6d892211c717bcd63c97d;METHOD;org.apache.tools.ant.ProjectHelper.configureProject(Project,File);MODIFIED
c50e1fe0cbe8fdf69ae6d892211c717bcd63c97d;METHOD;org.apache.tools.ant.Target.execute();MODIFIED
2c56b2b4455ec94b825325c7c66c6b7cccffc169;METHOD;org.apache.tools.ant.Project.detectJavaVersion();MODIFIED
1a8d467b48022adc12066c253e7c22b1292de1e7;METHOD;org.apache.tools.ant.taskdefs.Javac.doModernCompile();MODIFIED
0167b2913b0948eb6cf1913a2892d7196e2777b5;METHOD;org.apache.tools.ant.taskdefs.Jar.initZipOutputStream(ZipOutputStream);MODIFIED
0167b2913b0948eb6cf1913a2892d7196e2777b5;METHOD;org.apache.tools.ant.taskdefs.Jar.zipDir(File,ZipOutputStream,String);MODIFIED
0167b2913b0948eb6cf1913a2892d7196e2777b5;METHOD;org.apache.tools.ant.taskdefs.Zip.execute();MODIFIED
0167b2913b0948eb6cf1913a2892d7196e2777b5;METHOD;org.apache.tools.ant.taskdefs.Zip.initZipOutputStream(ZipOutputStream);MODIFIED
0167b2913b0948eb6cf1913a2892d7196e2777b5;METHOD;org.apache.tools.ant.taskdefs.Zip.zipFile(InputStream,ZipOutputStream,String);MODIFIED
145f6647d25eec935aa93731889a6c59af0cb0dc;METHOD;org.apache.tools.ant.taskdefs.Javac.doModernCompile();MODIFIED
a97760f61a34de685134247a65aa5b92fea4c990;METHOD;org.apache.tools.ant.taskdefs.Cvs.setTag(String);MODIFIED
f51f8b94e70c8db07753ba65413467ca91c79df9;METHOD;org.apache.tools.ant.taskdefs.Property.init();MODIFIED
f51f8b94e70c8db07753ba65413467ca91c79df9;METHOD;org.apache.tools.ant.taskdefs.Property.addProperties(Properties);MODIFIED
60b13df888e1b8d692f0b1aa6cb0e0357a4df169;METHOD;org.apache.tools.ant.taskdefs.Available.checkFile(String);MODIFIED
60b13df888e1b8d692f0b1aa6cb0e0357a4df169;METHOD;org.apache.tools.ant.taskdefs.Available.checkClass(String);MODIFIED
a8a740c2edd9f513adf5038f151465d0fa656739;METHOD;org.apache.tools.ant.taskdefs.Javadoc.execute();MODIFIED
217cf391b16067aadfa195bfb3d19a6facaef569;METHOD;org.apache.tools.ant.taskdefs.Delete.execute();MODIFIED
5e420c62c7ba6e9b3afe8946517667e688a2f3b4;METHOD;org.apache.tools.ant.taskdefs.Tar.tarFile(File,TarOutputStream,String);MODIFIED
5e420c62c7ba6e9b3afe8946517667e688a2f3b4;METHOD;org.apache.tools.ant.taskdefs.Untar.execute();MODIFIED
5bc88de24154fde120b5cc0fdc6a3ae3d12dd831;METHOD;org.apache.tools.ant.taskdefs.Cvs.execute();MODIFIED
5bc88de24154fde120b5cc0fdc6a3ae3d12dd831;METHOD;org.apache.tools.ant.taskdefs.Cvs.setCvsRoot(String);MODIFIED
dff0dcef057d55452ebdb1cad8cf5f94ecff7593;METHOD;org.apache.tools.ant.BuildException.getException();MODIFIED
dff0dcef057d55452ebdb1cad8cf5f94ecff7593;METHOD;org.apache.tools.ant.BuildException.BuildException(String,Exception);MODIFIED
dff0dcef057d55452ebdb1cad8cf5f94ecff7593;METHOD;org.apache.tools.ant.BuildException.BuildException(String,Exception,Location);MODIFIED
dff0dcef057d55452ebdb1cad8cf5f94ecff7593;METHOD;org.apache.tools.ant.BuildException.BuildException(Exception);MODIFIED
dff0dcef057d55452ebdb1cad8cf5f94ecff7593;METHOD;org.apache.tools.ant.Main.runBuild();MODIFIED
41de50f1a11f173bec825e2c2d6413102980e0af;METHOD;org.apache.tools.ant.taskdefs.Copydir.execute();MODIFIED
0b3d5ff218038dc3e11e98c2fa931e658c19f582;METHOD;org.apache.tools.ant.taskdefs.Cvs.execute();MODIFIED
86e89e644e3dd51f3cd57dffa554a74361fe85e3;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.execute();MODIFIED
86e89e644e3dd51f3cd57dffa554a74361fe85e3;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.setProcessor(String);MODIFIED
d9bfca4d97a54472c5277821c01714bf440e89ad;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.execute();MODIFIED
d9bfca4d97a54472c5277821c01714bf440e89ad;METHOD;org.apache.tools.ant.taskdefs.optional.XalanLiaison.transform(String,String);MODIFIED
d9bfca4d97a54472c5277821c01714bf440e89ad;METHOD;org.apache.tools.ant.taskdefs.optional.XslpLiaison.transform(String,String);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Main.main(String);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Main.runBuild();MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Main.printUsage();MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Project.log(String,int);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Project.log(String,String,int);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Project.resolveFile(String);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Project.runTarget(String,Hashtable);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.TargetHandler.init(String,AttributeList);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.Target.execute();MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.taskdefs.Ant.init();MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.taskdefs.Ant.execute();MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.taskdefs.Javac.scanDir(File,File,String);MODIFIED
370925dd6795ef87d526d68a0f02fc0cfb0597ac;METHOD;org.apache.tools.ant.taskdefs.Javac.doClassicCompile();MODIFIED
d01f2d5bb0b50fb4cf47eed162c098620ad58cb6;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.doNetRexxCompile();MODIFIED
fc8761a87a3221eaef6dc8a4daf41fb836841dc2;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.doNetRexxCompile();MODIFIED
7bdf07ab7d18365c3a12bcf221f1533fbd797c7e;METHOD;org.apache.tools.ant.taskdefs.Property.init();MODIFIED
1e6dc1ecf4437e174cfd68f9a001e3bd963afd41;METHOD;org.apache.tools.ant.Main.runBuild();MODIFIED
1e6dc1ecf4437e174cfd68f9a001e3bd963afd41;METHOD;org.apache.tools.ant.Main.Main(String);MODIFIED
1e6dc1ecf4437e174cfd68f9a001e3bd963afd41;METHOD;org.apache.tools.ant.Project.init();MODIFIED
5df7a53b2c50cba3992906562651dc6e415abfb3;METHOD;org.apache.tools.ant.taskdefs.Replace.execute();MODIFIED
5df7a53b2c50cba3992906562651dc6e415abfb3;METHOD;org.apache.tools.ant.taskdefs.Replace.setFile(String);MODIFIED
37cc96de1fa671403034357292dbcf8b6c8c1998;METHOD;org.apache.tools.ant.taskdefs.Javac.execute();MODIFIED
37cc96de1fa671403034357292dbcf8b6c8c1998;METHOD;org.apache.tools.ant.taskdefs.Javac.scanDir(File,File,String);MODIFIED
e7352710867c69cf2f76157ae9be531ae27fe456;METHOD;org.apache.tools.ant.taskdefs.Exec.run(String);MODIFIED
35a953b476ac826fc14c75769b1fb9a903d136cf;METHOD;org.apache.tools.ant.Main.printUsage();MODIFIED
35a953b476ac826fc14c75769b1fb9a903d136cf;METHOD;org.apache.tools.ant.Main.Main(String);MODIFIED
c81276b175eff092204dfda76f2a3d2d329d0955;METHOD;org.apache.tools.ant.taskdefs.Copydir.scanDir(File,File,String);MODIFIED
caf5a2ef94a4451f094c326aa2b9729d29f2ee13;METHOD;org.apache.tools.ant.taskdefs.Jar.initZipOutputStream(ZipOutputStream);MODIFIED
caf5a2ef94a4451f094c326aa2b9729d29f2ee13;METHOD;org.apache.tools.ant.taskdefs.Zip.zipFile(InputStream,ZipOutputStream,String);MODIFIED
caf5a2ef94a4451f094c326aa2b9729d29f2ee13;METHOD;org.apache.tools.ant.taskdefs.Zip.zipFile(File,ZipOutputStream,String);MODIFIED
023b015a1d1d10aa7bd7e54a1ef050329fa3e874;METHOD;org.apache.tools.ant.Task.setProject(Project);MODIFIED
023b015a1d1d10aa7bd7e54a1ef050329fa3e874;METHOD;org.apache.tools.ant.taskdefs.Expand.execute();MODIFIED
023b015a1d1d10aa7bd7e54a1ef050329fa3e874;METHOD;org.apache.tools.ant.taskdefs.Untar.execute();MODIFIED
55f6bf60ab245bc55427e9b7b79935339b8b4cce;METHOD;org.apache.tools.ant.Task.setProject(Project);MODIFIED
55f6bf60ab245bc55427e9b7b79935339b8b4cce;METHOD;org.apache.tools.ant.taskdefs.Expand.execute();MODIFIED
55f6bf60ab245bc55427e9b7b79935339b8b4cce;METHOD;org.apache.tools.ant.taskdefs.Untar.execute();MODIFIED
2276605c519a867a8d19888be2b76744e269cc7a;METHOD;org.apache.tools.ant.PathTokenizer.nextToken();MODIFIED
7ae575ddd98cd37199dbfe467d37f99beb224daa;METHOD;org.apache.tools.ant.taskdefs.Deltree.execute();MODIFIED
7ae575ddd98cd37199dbfe467d37f99beb224daa;METHOD;org.apache.tools.ant.taskdefs.Deltree.removeDir(File);MODIFIED
7ae575ddd98cd37199dbfe467d37f99beb224daa;METHOD;org.apache.tools.ant.taskdefs.Delete.execute();MODIFIED
12d5cf18d546314d5146398c78018428f2bbcc57;METHOD;org.apache.tools.ant.taskdefs.Deltree.execute();MODIFIED
12d5cf18d546314d5146398c78018428f2bbcc57;METHOD;org.apache.tools.ant.taskdefs.Deltree.removeDir(File);MODIFIED
12d5cf18d546314d5146398c78018428f2bbcc57;METHOD;org.apache.tools.ant.taskdefs.Delete.execute();MODIFIED
0a890b376dd408fdcb85f67d04ad7332b30f9646;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.process(File,String,File);MODIFIED
8e3b52edbaad346707ace46350e154a6363ab870;METHOD;org.apache.tools.ant.taskdefs.Jikes.compile(String);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.Main.main(String);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.Main.runBuild();MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.Main.printVersion();MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.Main.Main(String);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.Project.setBaseDir(File);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.Project.executeTargets(Vector);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.taskdefs.Javac.execute();MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.taskdefs.Javac.doClassicCompile();MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.taskdefs.Javac.doModernCompile();MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.DefaultLogger.buildStarted(BuildEvent);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.DefaultLogger.buildFinished(BuildEvent);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.DefaultLogger.targetStarted(BuildEvent);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.DefaultLogger.targetFinished(BuildEvent);MODIFIED
4d5f4ba770d59ae946113aaaeb1318f4d88a3cf6;METHOD;org.apache.tools.ant.DefaultLogger.messageLogged(BuildEvent);MODIFIED
6cce17921804a47660b57698d0134401a8b1f6a9;METHOD;org.apache.tools.ant.taskdefs.Exec.run(String);MODIFIED
76926619b61f2d4c0445f565521a1c561a3df360;METHOD;org.apache.tools.ant.taskdefs.Rmic.execute();MODIFIED
76926619b61f2d4c0445f565521a1c561a3df360;METHOD;org.apache.tools.ant.taskdefs.Rmic.addExistingToClasspath(StringBuffer,String);MODIFIED
bfbd6f55a82d6c3aaecb975c35a9c484d3dedda9;METHOD;org.apache.tools.ant.taskdefs.Javadoc.setDocletPath(String);MODIFIED
4ce5011cce397eda9f8107d0b1680a6c89e826c7;METHOD;org.apache.tools.ant.taskdefs.Chmod.setSrc(String);MODIFIED
4ce5011cce397eda9f8107d0b1680a6c89e826c7;METHOD;org.apache.tools.ant.taskdefs.Chmod.setPerm(String);MODIFIED
4ce5011cce397eda9f8107d0b1680a6c89e826c7;METHOD;org.apache.tools.ant.taskdefs.Chmod.execute();MODIFIED
b9f50b310a0160cd3aaeeb267434d35fc3b3e123;METHOD;org.apache.tools.ant.taskdefs.Javac.doClassicCompile();MODIFIED
b9f50b310a0160cd3aaeeb267434d35fc3b3e123;METHOD;org.apache.tools.ant.taskdefs.Javac.doModernCompile();MODIFIED
b9f50b310a0160cd3aaeeb267434d35fc3b3e123;METHOD;org.apache.tools.ant.taskdefs.Javac.doJikesCompile();MODIFIED
ef37dddb1cd760a203673ea166b2cacb3145bd66;METHOD;org.apache.tools.ant.Project.executeTarget(String);MODIFIED
ef37dddb1cd760a203673ea166b2cacb3145bd66;METHOD;org.apache.tools.ant.Project.runTarget(String,Hashtable);MODIFIED
ef37dddb1cd760a203673ea166b2cacb3145bd66;METHOD;org.apache.tools.ant.Project.tsort(String,Hashtable,Hashtable,Stack,Vector);MODIFIED
ef37dddb1cd760a203673ea166b2cacb3145bd66;METHOD;org.apache.tools.ant.TaskHandler.init(String,AttributeList);MODIFIED
ef37dddb1cd760a203673ea166b2cacb3145bd66;METHOD;org.apache.tools.ant.TaskHandler.startElement(String,AttributeList);MODIFIED
3675efe95dd62393992bdc268bfb9a82470968c6;METHOD;org.apache.tools.ant.Project.copyFile(File,File,boolean);MODIFIED
3675efe95dd62393992bdc268bfb9a82470968c6;METHOD;org.apache.tools.ant.taskdefs.Copydir.execute();MODIFIED
3675efe95dd62393992bdc268bfb9a82470968c6;METHOD;org.apache.tools.ant.taskdefs.Copydir.scanDir(File,File,String);MODIFIED
f573c0f32638a3bb6ef09adad5da9308572c1435;METHOD;org.apache.tools.ant.taskdefs.Java.execute();MODIFIED
36bdb8c333dadd4296b4966a67eef75403051982;METHOD;org.apache.tools.ant.taskdefs.Exec.run(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.log(String,int);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.log(String,String,int);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.runTarget(Target);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.fireBuildStarted();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.fireBuildFinished(Throwable);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.fireTargetStarted();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.fireTaskStarted();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Project.fireTaskFinished(Throwable);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.TaskHandler.init(String,AttributeList);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.Target.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Ant.init();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Chmod.setSrc(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Chmod.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Copydir.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Deltree.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Exec.run(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Exec.outputLog(String,int);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Expand.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.GZip.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Get.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Java.executeJava();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Java.setClass(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.JavacOutputStream.processLine();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.JikesOutputParser.log(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.KeySubst.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Mkdir.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Property.init();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Property.loadFile(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Property.loadResource(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Property.addProperties(Properties);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Replace.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Rmic.setClass(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Rmic.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Rmic.scanDir(File,String,boolean);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Rmic.shouldCompile(File);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Rmic.addExistingToClasspath(StringBuffer,String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Taskdef.setClass(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Zip.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Delete.setFile(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Delete.setDir(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Delete.setVerbose(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Delete.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.TaskAdapter.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Tar.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Available.setClass(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Available.checkFile(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Available.checkClass(String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.FixCRLF.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.copyFilesToDestination();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.doNetRexxCompile();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.optional.NetRexxC.addExistingToClasspath(StringBuffer,String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.optional.RenameExtensions.scanDir(File,String);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.GUnzip.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Untar.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.XSLTProcess.process(File,String,File);MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.BuildEvent.getTarget();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Touch.execute();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.Touch.touch();MODIFIED
80a92d70235ffb604fef77758f55442014469b6e;METHOD;org.apache.tools.ant.taskdefs.TaskOutputStream.processLine();MODIFIED
17fcf53fcad4795b9f47468d4f9e99e107968c31;METHOD;org.apache.tools.ant.taskdefs.FixCRLF.execute();MODIFIED
8fe196860698e8cfed4a7dd53e67fa922507bc95;METHOD;org.apache.tools.ant.taskdefs.Exec.run(String);MODIFIED
98845070f9c33ffa0be352ca8132e68b4ae47a5d;METHOD;org.apache.tools.ant.taskdefs.Expand.execute();MODIFIED
7699a913a1b7b28fe222b5ace41f5897ab8a46e8;METHOD;org.apache.tools.ant.Project.translatePath(String);MODIFIED
9179b14f3de42daaa07568c4b00bea1afd61269b;METHOD;org.apache.tools.ant.Project.translatePath(String);MODIFIED
9179b14f3de42daaa07568c4b00bea1afd61269b;METHOD;org.apache.tools.ant.PathTokenizer.nextToken();MODIFIED
9179b14f3de42daaa07568c4b00bea1afd61269b;METHOD;org.apache.tools.ant.PathTokenizer.PathTokenizer(String);MODIFIED
f4462283e4baab0c726f173ab031cd2e4068edd8;METHOD;org.apache.tools.ant.taskdefs.GZip.execute();MODIFIED
