Learning rate;Beta;Gamma;Dense sizes;MCC
0.224739016342;0.267569548348;3;[15, 15, 11];0.09097045101604465
0.673945889303;0.762143803063;9;[35, 35];0.05047572550339499
0.0065980840713;0.0302043576025;8;[9];0.04677494834813122
0.566759348101;0.473770789839;4;[77, 65, 13];0.032829315605654004
0.553359419617;0.809260641033;8;[36, 14, 14];0.032829315605654004
0.677715034528;0.731556632569;2;[92, 90];0.032829315605654004
0.200396647762;0.591027653488;1;[35, 19];0.032829315605654004
0.119328000405;0.861584477155;3;[10, 9, 9];0.03147121166936794
0.2082370603;0.527523480377;2;[4, 4];0.02900495775374046
0.300381897852;0.873832043117;6;[38, 10];-0.010743917955938343
0.233478433142;0.630843543664;5;[13, 5];-0.029891115020829535
